"","created","screenName","text","ID","map.info.A","map.info.B","emoji.counts","unicode","bytes","description","latitude","longitude"
"7343","May 12, 2015 at 05:40PM","@RenaissanceReez","“@KITTAYspina: Being johns gf is not a easy task lol 😬 he's high maintenance” lolll told you I was difficult from day 1 😅","http://twitter.com/RenaissanceReez/status/598241390431227904","http://maps.google.com/maps/api/staticmap?center=40.02550674,-75.2135315&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02550674,-75.2135315","https://maps.google.com/?q=40.02550674,-75.2135315&z=14",13,"U+1F62C","\xF0\x9F\x98\xAC","grimacing face",40.02550674,-75.2135315
"611","May 12, 2015 at 05:40PM","@RenaissanceReez","“@KITTAYspina: Being johns gf is not a easy task lol 😬 he's high maintenance” lolll told you I was difficult from day 1 😅","http://twitter.com/RenaissanceReez/status/598241390431227904","http://maps.google.com/maps/api/staticmap?center=40.02550674,-75.2135315&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02550674,-75.2135315","https://maps.google.com/?q=40.02550674,-75.2135315&z=14",75,"U+1F605","\xF0\x9F\x98\x85","smiling face with open mouth and cold sweat",40.02550674,-75.2135315
"1011","May 12, 2015 at 05:39PM","@iamashleyleone","did some recording today 😋 @ Retro City Studios https://t.co/3Eles5Rj9W","http://twitter.com/iamashleyleone/status/598241143739002880","http://maps.google.com/maps/api/staticmap?center=40.03786852,-75.18273926&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03786852,-75.18273926","https://maps.google.com/?q=40.03786852,-75.18273926&z=14",77,"U+1F60B","\xF0\x9F\x98\x8B","face savouring delicious food",40.03786852,-75.18273926
"8230","May 12, 2015 at 05:16PM","@Minyannnnnnnnn","5:16 ❤️ Four more day!","http://twitter.com/Minyannnnnnnnn/status/598235226507186177","http://maps.google.com/maps/api/staticmap?center=39.95680335,-75.24795975&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95680335,-75.24795975","https://maps.google.com/?q=39.95680335,-75.24795975&z=14",195,"U+2764","\xE2\x9D\xA4","heavy black heart",39.95680335,-75.24795975
"3119","May 12, 2015 at 05:16PM","@AmarahMiller","@BONTOM__ Yb? I'm grown😂","http://twitter.com/AmarahMiller/status/598235211038588929","http://maps.google.com/maps/api/staticmap?center=40.03769066,-75.18563032&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03769066,-75.18563032","https://maps.google.com/?q=40.03769066,-75.18563032&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.03769066,-75.18563032
"58321","May 12, 2015 at 05:15PM","@meer_in_the_cut","People will do you wrong 😞. Then turn around &amp; act like you did something to them 😒💯”","http://twitter.com/meer_in_the_cut/status/598235194995310592","http://maps.google.com/maps/api/staticmap?center=40.04612386,-75.13736512&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04612386,-75.13736512","https://maps.google.com/?q=40.04612386,-75.13736512&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",40.04612386,-75.13736512
"2210","May 12, 2015 at 05:15PM","@meer_in_the_cut","People will do you wrong 😞. Then turn around &amp; act like you did something to them 😒💯”","http://twitter.com/meer_in_the_cut/status/598235194995310592","http://maps.google.com/maps/api/staticmap?center=40.04612386,-75.13736512&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04612386,-75.13736512","https://maps.google.com/?q=40.04612386,-75.13736512&z=14",17,"U+1F61E","\xF0\x9F\x98\x9E","disappointed face",40.04612386,-75.13736512
"1418","May 12, 2015 at 05:15PM","@meer_in_the_cut","People will do you wrong 😞. Then turn around &amp; act like you did something to them 😒💯”","http://twitter.com/meer_in_the_cut/status/598235194995310592","http://maps.google.com/maps/api/staticmap?center=40.04612386,-75.13736512&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04612386,-75.13736512","https://maps.google.com/?q=40.04612386,-75.13736512&z=14",149,"U+1F612","\xF0\x9F\x98\x92","unamused face",40.04612386,-75.13736512
"3552","May 12, 2015 at 04:56PM","@kelseywickham","$4 beers, 90 degree weather, and best friends 🍻☀️ @ The Draught Horse https://t.co/GLh1uqi8E5","http://twitter.com/kelseywickham/status/598230224782897152","http://maps.google.com/maps/api/staticmap?center=39.97886361,-75.15898279&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97886361,-75.15898279","https://maps.google.com/?q=39.97886361,-75.15898279&z=14",34,"U+1F37B","\xF0\x9F\x8D\xBB","clinking beer mugs",39.97886361,-75.15898279
"2045","May 12, 2015 at 04:56PM","@kelseywickham","$4 beers, 90 degree weather, and best friends 🍻☀️ @ The Draught Horse https://t.co/GLh1uqi8E5","http://twitter.com/kelseywickham/status/598230224782897152","http://maps.google.com/maps/api/staticmap?center=39.97886361,-75.15898279&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97886361,-75.15898279","https://maps.google.com/?q=39.97886361,-75.15898279&z=14",39,"U+2600","\xE2\x98\x80","black sun with rays",39.97886361,-75.15898279
"1417","May 12, 2015 at 04:55PM","@_Thetopshotta_","She irking 😒","http://twitter.com/_Thetopshotta_/status/598230078628167682","http://maps.google.com/maps/api/staticmap?center=39.9994443,-75.214602&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9994443,-75.214602","https://maps.google.com/?q=39.9994443,-75.214602&z=14",149,"U+1F612","\xF0\x9F\x98\x92","unamused face",39.9994443,-75.214602
"2851","June 18, 2015 at 09:42AM","@RenaissanceReez","Mood: 😥😡","http://twitter.com/RenaissanceReez/status/611529314907992065","http://maps.google.com/maps/api/staticmap?center=39.97917767,-75.16324117&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97917767,-75.16324117","https://maps.google.com/?q=39.97917767,-75.16324117&z=14",13,"U+1F625","\xF0\x9F\x98\xA5","disappointed but relieved face",39.97917767,-75.16324117
"2422","June 18, 2015 at 09:42AM","@RenaissanceReez","Mood: 😥😡","http://twitter.com/RenaissanceReez/status/611529314907992065","http://maps.google.com/maps/api/staticmap?center=39.97917767,-75.16324117&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97917767,-75.16324117","https://maps.google.com/?q=39.97917767,-75.16324117&z=14",24,"U+1F621","\xF0\x9F\x98\xA1","pouting face",39.97917767,-75.16324117
"5304","June 18, 2015 at 08:10AM","@heveweight215","Weed not up there Lol 👹🚬👹🚬👹🚬 @ OTB - ONLY THE FAMILY https://t.co/6VTDnx7Whh","http://twitter.com/heveweight215/status/611506253706207232","http://maps.google.com/maps/api/staticmap?center=39.97670663,-75.14665254&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97670663,-75.14665254","https://maps.google.com/?q=39.97670663,-75.14665254&z=14",10,"U+1F479","\xF0\x9F\x91\xB9","japanese ogre",39.97670663,-75.14665254
"11110","June 18, 2015 at 08:10AM","@heveweight215","Weed not up there Lol 👹🚬👹🚬👹🚬 @ OTB - ONLY THE FAMILY https://t.co/6VTDnx7Whh","http://twitter.com/heveweight215/status/611506253706207232","http://maps.google.com/maps/api/staticmap?center=39.97670663,-75.14665254&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97670663,-75.14665254","https://maps.google.com/?q=39.97670663,-75.14665254&z=14",38,"U+1F6AC","\xF0\x9F\x9A\xAC","smoking symbol",39.97670663,-75.14665254
"1234","June 18, 2015 at 07:32AM","@adreanna_13","Rainy mornings and morning edition 😍","http://twitter.com/adreanna_13/status/611496795772952576","http://maps.google.com/maps/api/staticmap?center=40.00961795,-75.06551435&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.00961795,-75.06551435","https://maps.google.com/?q=40.00961795,-75.06551435&z=14",265,"U+1F60D","\xF0\x9F\x98\x8D","smiling face with heart-shaped eyes",40.00961795,-75.06551435
"5656","June 18, 2015 at 06:12AM","@a10a1fcbde064f3","It raining ☔lions and dogs☔ 
And I have too go to work 😱
Dam♌ Gm twitter💜💕","http://twitter.com/a10a1fcbde064f3/status/611476455776653312","http://maps.google.com/maps/api/staticmap?center=39.954158,-75.2271502&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.954158,-75.2271502","https://maps.google.com/?q=39.954158,-75.2271502&z=14",29,"U+1F49C","\xF0\x9F\x92\x9C","purple heart",39.954158,-75.2271502
"5586","June 18, 2015 at 06:12AM","@a10a1fcbde064f3","It raining ☔lions and dogs☔ 
And I have too go to work 😱
Dam♌ Gm twitter💜💕","http://twitter.com/a10a1fcbde064f3/status/611476455776653312","http://maps.google.com/maps/api/staticmap?center=39.954158,-75.2271502&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.954158,-75.2271502","https://maps.google.com/?q=39.954158,-75.2271502&z=14",75,"U+1F495","\xF0\x9F\x92\x95","two hearts",39.954158,-75.2271502
"216","June 18, 2015 at 06:12AM","@a10a1fcbde064f3","It raining ☔lions and dogs☔ 
And I have too go to work 😱
Dam♌ Gm twitter💜💕","http://twitter.com/a10a1fcbde064f3/status/611476455776653312","http://maps.google.com/maps/api/staticmap?center=39.954158,-75.2271502&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.954158,-75.2271502","https://maps.google.com/?q=39.954158,-75.2271502&z=14",1,"U+264C","\xE2\x99\x8C","leo",39.954158,-75.2271502
"208","June 18, 2015 at 06:12AM","@a10a1fcbde064f3","It raining ☔lions and dogs☔ 
And I have too go to work 😱
Dam♌ Gm twitter💜💕","http://twitter.com/a10a1fcbde064f3/status/611476455776653312","http://maps.google.com/maps/api/staticmap?center=39.954158,-75.2271502&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.954158,-75.2271502","https://maps.google.com/?q=39.954158,-75.2271502&z=14",1,"U+2614","\xE2\x98\x94","umbrella with rain drops",39.954158,-75.2271502
"3514","June 18, 2015 at 06:12AM","@a10a1fcbde064f3","It raining ☔lions and dogs☔ 
And I have too go to work 😱
Dam♌ Gm twitter💜💕","http://twitter.com/a10a1fcbde064f3/status/611476455776653312","http://maps.google.com/maps/api/staticmap?center=39.954158,-75.2271502&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.954158,-75.2271502","https://maps.google.com/?q=39.954158,-75.2271502&z=14",8,"U+1F631","\xF0\x9F\x98\xB1","face screaming in fear",39.954158,-75.2271502
"68110","June 18, 2015 at 05:55AM","@Deubie12","MARKY MARK WITH THE 🔥🔥🔥🔥🔥🔥 Everyone Check Out my Brothers New song!!! http://t.co/jABa8ekuAG","http://twitter.com/Deubie12/status/611472390061707264","http://maps.google.com/maps/api/staticmap?center=39.94916049,-75.30626706&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94916049,-75.30626706","https://maps.google.com/?q=39.94916049,-75.30626706&z=14",99,"U+1F525","\xF0\x9F\x94\xA5","fire",39.94916049,-75.30626706
"7374","June 18, 2015 at 02:52AM","@HOODAVILLIAN","If your reading this your gonna be tired at work today!😴😴😴","http://twitter.com/HOODAVILLIAN/status/611426272565141504","http://maps.google.com/maps/api/staticmap?center=39.96505786,-75.21875763&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96505786,-75.21875763","https://maps.google.com/?q=39.96505786,-75.21875763&z=14",38,"U+1F634","\xF0\x9F\x98\xB4","sleeping face",39.96505786,-75.21875763
"13410","June 18, 2015 at 02:22AM","@oneway__ink","@__Double_C Uu Messing With Me 😭😭😭😭🆗","http://twitter.com/oneway__ink/status/611418639431041024","http://maps.google.com/maps/api/staticmap?center=39.9758663,-75.2338916&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9758663,-75.2338916","https://maps.google.com/?q=39.9758663,-75.2338916&z=14",12,"U+1F197","\xF0\x9F\x86\x97","squared ok",39.9758663,-75.2338916
"3337","June 18, 2015 at 02:22AM","@oneway__ink","@__Double_C Uu Messing With Me 😭😭😭😭🆗","http://twitter.com/oneway__ink/status/611418639431041024","http://maps.google.com/maps/api/staticmap?center=39.9758663,-75.2338916&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9758663,-75.2338916","https://maps.google.com/?q=39.9758663,-75.2338916&z=14",302,"U+1F62D","\xF0\x9F\x98\xAD","loudly crying face",39.9758663,-75.2338916
"72610","June 18, 2015 at 02:21AM","@Hi___ImPaul","Only way to escape this boredom is sleep 😑","http://twitter.com/Hi___ImPaul/status/611418446073589760","http://maps.google.com/maps/api/staticmap?center=39.96277861,-75.20769238&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96277861,-75.20769238","https://maps.google.com/?q=39.96277861,-75.20769238&z=14",50,"U+1F611","\xF0\x9F\x98\x91","expressionless face",39.96277861,-75.20769238
"3512","June 18, 2015 at 01:15AM","@MT__Erin","I been slacking 😱😉 http://t.co/rFgH078rgL","http://twitter.com/MT__Erin/status/611401831453970433","http://maps.google.com/maps/api/staticmap?center=39.9898272,-75.1346057&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9898272,-75.1346057","https://maps.google.com/?q=39.9898272,-75.1346057&z=14",8,"U+1F631","\xF0\x9F\x98\xB1","face screaming in fear",39.9898272,-75.1346057
"87","June 18, 2015 at 01:15AM","@MT__Erin","I been slacking 😱😉 http://t.co/rFgH078rgL","http://twitter.com/MT__Erin/status/611401831453970433","http://maps.google.com/maps/api/staticmap?center=39.9898272,-75.1346057&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9898272,-75.1346057","https://maps.google.com/?q=39.9898272,-75.1346057&z=14",37,"U+1F609","\xF0\x9F\x98\x89","winking face",39.9898272,-75.1346057
"3118","June 18, 2015 at 01:07AM","@Smoot93","@MeekMill https://t.co/VjqFFjM71Z"" @omelly215 @pmon215 @rellgz18 @TAKBAR215 @coonphilly @NICKIMINAJ 😂😂😂😂😂😂","http://twitter.com/Smoot93/status/611399813167513600","http://maps.google.com/maps/api/staticmap?center=40.0356432,-75.211887&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0356432,-75.211887","https://maps.google.com/?q=40.0356432,-75.211887&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.0356432,-75.211887
"58320","June 18, 2015 at 01:01AM","@heveweight215","🚬👹💯💯💯💯⇧⇧⇧⇧ @ OTB - ONLY THE FAMILY https://t.co/XbTVZGp8WJ","http://twitter.com/heveweight215/status/611398353235116032","http://maps.google.com/maps/api/staticmap?center=39.97670663,-75.14665254&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97670663,-75.14665254","https://maps.google.com/?q=39.97670663,-75.14665254&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",39.97670663,-75.14665254
"5303","June 18, 2015 at 01:01AM","@heveweight215","🚬👹💯💯💯💯⇧⇧⇧⇧ @ OTB - ONLY THE FAMILY https://t.co/XbTVZGp8WJ","http://twitter.com/heveweight215/status/611398353235116032","http://maps.google.com/maps/api/staticmap?center=39.97670663,-75.14665254&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97670663,-75.14665254","https://maps.google.com/?q=39.97670663,-75.14665254&z=14",10,"U+1F479","\xF0\x9F\x91\xB9","japanese ogre",39.97670663,-75.14665254
"1116","June 18, 2015 at 01:01AM","@heveweight215","🚬👹💯💯💯💯⇧⇧⇧⇧ @ OTB - ONLY THE FAMILY https://t.co/XbTVZGp8WJ","http://twitter.com/heveweight215/status/611398353235116032","http://maps.google.com/maps/api/staticmap?center=39.97670663,-75.14665254&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97670663,-75.14665254","https://maps.google.com/?q=39.97670663,-75.14665254&z=14",38,"U+1F6AC","\xF0\x9F\x9A\xAC","smoking symbol",39.97670663,-75.14665254
"1233","June 18, 2015 at 01:01AM","@oneway__ink","Only Want Person But They Acting Difficult 😍😍😂😁","http://twitter.com/oneway__ink/status/611398259412742144","http://maps.google.com/maps/api/staticmap?center=39.9758459,-75.2338773&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9758459,-75.2338773","https://maps.google.com/?q=39.9758459,-75.2338773&z=14",265,"U+1F60D","\xF0\x9F\x98\x8D","smiling face with heart-shaped eyes",39.9758459,-75.2338773
"3117","June 18, 2015 at 01:01AM","@oneway__ink","Only Want Person But They Acting Difficult 😍😍😂😁","http://twitter.com/oneway__ink/status/611398259412742144","http://maps.google.com/maps/api/staticmap?center=39.9758459,-75.2338773&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9758459,-75.2338773","https://maps.google.com/?q=39.9758459,-75.2338773&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.9758459,-75.2338773
"224","June 18, 2015 at 01:01AM","@oneway__ink","Only Want Person But They Acting Difficult 😍😍😂😁","http://twitter.com/oneway__ink/status/611398259412742144","http://maps.google.com/maps/api/staticmap?center=39.9758459,-75.2338773&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9758459,-75.2338773","https://maps.google.com/?q=39.9758459,-75.2338773&z=14",106,"U+1F601","\xF0\x9F\x98\x81","grinning face with smiling eyes",39.9758459,-75.2338773
"3116","June 18, 2015 at 12:54AM","@PETRILLionaire","@queenemmyjay omg when I see u I'll tell her my story with her 😂miss u more pretty","http://twitter.com/PETRILLionaire/status/611396628503744512","http://maps.google.com/maps/api/staticmap?center=40.04511195,-75.04840203&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04511195,-75.04840203","https://maps.google.com/?q=40.04511195,-75.04840203&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.04511195,-75.04840203
"5585","June 18, 2015 at 12:53AM","@goldintheair","@animethemesong it's annoying as hell but rlly worth it to give up corn products 🍩💕","http://twitter.com/goldintheair/status/611396339851730944","http://maps.google.com/maps/api/staticmap?center=39.9828225,-75.15678311&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9828225,-75.15678311","https://maps.google.com/?q=39.9828225,-75.15678311&z=14",75,"U+1F495","\xF0\x9F\x92\x95","two hearts",39.9828225,-75.15678311
"33710","June 18, 2015 at 12:53AM","@goldintheair","@animethemesong it's annoying as hell but rlly worth it to give up corn products 🍩💕","http://twitter.com/goldintheair/status/611396339851730944","http://maps.google.com/maps/api/staticmap?center=39.9828225,-75.15678311&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9828225,-75.15678311","https://maps.google.com/?q=39.9828225,-75.15678311&z=14",6,"U+1F369","\xF0\x9F\x8D\xA9","doughnut",39.9828225,-75.15678311
"47711","June 18, 2015 at 12:48AM","@DiamondLRosario","Slide to Parkside 👀👀👀 @ Parkside Beef &amp; Ale https://t.co/DYOP0I8taD","http://twitter.com/DiamondLRosario/status/611395100543836160","http://maps.google.com/maps/api/staticmap?center=39.9548111,-75.1645889&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9548111,-75.1645889","https://maps.google.com/?q=39.9548111,-75.1645889&z=14",86,"U+1F440","\xF0\x9F\x91\x80","eyes",39.9548111,-75.1645889
"3115","June 18, 2015 at 12:45AM","@Hi___ImPaul","Bitches always crying to get their way 😂","http://twitter.com/Hi___ImPaul/status/611394363902586880","http://maps.google.com/maps/api/staticmap?center=39.96288611,-75.20767885&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96288611,-75.20767885","https://maps.google.com/?q=39.96288611,-75.20767885&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.96288611,-75.20767885
"21114","June 18, 2015 at 12:44AM","@miyaaah_","When Ya mom taking you to school tomorrow so you can sleep in longer😊😊😊😊😊☺️","http://twitter.com/miyaaah_/status/611394068531277824","http://maps.google.com/maps/api/staticmap?center=39.93668599,-75.08052983&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93668599,-75.08052983","https://maps.google.com/?q=39.93668599,-75.08052983&z=14",100,"U+263A","\xE2\x98\xBA","white smiling face",39.93668599,-75.08052983
"940","June 18, 2015 at 12:44AM","@miyaaah_","When Ya mom taking you to school tomorrow so you can sleep in longer😊😊😊😊😊☺️","http://twitter.com/miyaaah_/status/611394068531277824","http://maps.google.com/maps/api/staticmap?center=39.93668599,-75.08052983&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93668599,-75.08052983","https://maps.google.com/?q=39.93668599,-75.08052983&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",39.93668599,-75.08052983
"5271","June 18, 2015 at 12:42AM","@Sunnie_Trees","Earlier👶 http://t.co/M1dcn6G0bn","http://twitter.com/Sunnie_Trees/status/611393593614446592","http://maps.google.com/maps/api/staticmap?center=39.9617691,-75.2053021&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9617691,-75.2053021","https://maps.google.com/?q=39.9617691,-75.2053021&z=14",6,"U+1F476","\xF0\x9F\x91\xB6","baby",39.9617691,-75.2053021
"3057","June 18, 2015 at 12:41AM","@I_Dont_KERIA","@MsHoneyNi 😂😂 oh I won't I really do need this loan 😩 #BrokePeopleProblems","http://twitter.com/I_Dont_KERIA/status/611393241464877056","http://maps.google.com/maps/api/staticmap?center=40.13364043,-75.12132818&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.13364043,-75.12132818","https://maps.google.com/?q=40.13364043,-75.12132818&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",40.13364043,-75.12132818
"3114","June 18, 2015 at 12:41AM","@I_Dont_KERIA","@MsHoneyNi 😂😂 oh I won't I really do need this loan 😩 #BrokePeopleProblems","http://twitter.com/I_Dont_KERIA/status/611393241464877056","http://maps.google.com/maps/api/staticmap?center=40.13364043,-75.12132818&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.13364043,-75.12132818","https://maps.google.com/?q=40.13364043,-75.12132818&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.13364043,-75.12132818
"939","June 18, 2015 at 12:17AM","@roberts_amya","Hey mirah😊","http://twitter.com/roberts_amya/status/611387253420593152","http://maps.google.com/maps/api/staticmap?center=39.9560303,-75.2388458&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9560303,-75.2388458","https://maps.google.com/?q=39.9560303,-75.2388458&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",39.9560303,-75.2388458
"58319","June 18, 2015 at 12:16AM","@JUGGERKNOT99","#JuggerKnotSecutity #WeBringTheTableToTheTable
#WeNeverNotWorking 💯💯💯 #GuardianAngels #Protectors… https://t.co/2b0tKGMWMV","http://twitter.com/JUGGERKNOT99/status/611387000457965568","http://maps.google.com/maps/api/staticmap?center=39.95125894,-75.17041264&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95125894,-75.17041264","https://maps.google.com/?q=39.95125894,-75.17041264&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",39.95125894,-75.17041264
"938","June 18, 2015 at 12:16AM","@PETRILLionaire","I don't care what anyone says or thinks about me, I'm happy 😊","http://twitter.com/PETRILLionaire/status/611386999006695424","http://maps.google.com/maps/api/staticmap?center=40.04515286,-75.04840295&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04515286,-75.04840295","https://maps.google.com/?q=40.04515286,-75.04840295&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",40.04515286,-75.04840295
"3525","June 18, 2015 at 12:06AM","@Sunnie_Trees","My liver will be fine 🍸🍷","http://twitter.com/Sunnie_Trees/status/611384490586439680","http://maps.google.com/maps/api/staticmap?center=39.9618846,-75.2052092&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9618846,-75.2052092","https://maps.google.com/?q=39.9618846,-75.2052092&z=14",18,"U+1F378","\xF0\x9F\x8D\xB8","cocktail glass",39.9618846,-75.2052092
"3513","June 18, 2015 at 12:06AM","@Sunnie_Trees","My liver will be fine 🍸🍷","http://twitter.com/Sunnie_Trees/status/611384490586439680","http://maps.google.com/maps/api/staticmap?center=39.9618846,-75.2052092&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9618846,-75.2052092","https://maps.google.com/?q=39.9618846,-75.2052092&z=14",12,"U+1F377","\xF0\x9F\x8D\xB7","wine glass",39.9618846,-75.2052092
"8229","June 18, 2015 at 12:03AM","@teayana98","yeah im a brat ❤️","http://twitter.com/teayana98/status/611383736102486017","http://maps.google.com/maps/api/staticmap?center=40.03514667,-75.07752896&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03514667,-75.07752896","https://maps.google.com/?q=40.03514667,-75.07752896&z=14",195,"U+2764","\xE2\x9D\xA4","heavy black heart",40.03514667,-75.07752896
"2581","June 17, 2015 at 11:35PM","@1aiym_","#freetoe😢","http://twitter.com/1aiym_/status/611376658923290624","http://maps.google.com/maps/api/staticmap?center=40.0025684,-75.1710688&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0025684,-75.1710688","https://maps.google.com/?q=40.0025684,-75.1710688&z=14",33,"U+1F622","\xF0\x9F\x98\xA2","crying face",40.0025684,-75.1710688
"2102","June 17, 2015 at 11:34PM","@emontana___","@JamezLaFlvme no doubt , at least in philly ☝️","http://twitter.com/emontana___/status/611376389154058240","http://maps.google.com/maps/api/staticmap?center=40.01367139,-75.1401992&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.01367139,-75.1401992","https://maps.google.com/?q=40.01367139,-75.1401992&z=14",5,"U+261D","\xE2\x98\x9D","white up pointing index",40.01367139,-75.1401992
"3113","June 17, 2015 at 11:28PM","@BroadwayFreak92","Lmao just FYI I did fall off XD 😂😂😂! #xfinitylive #bullriding #lmao😂😂😂😂 @ XFINITY Live!… https://t.co/mZFajnYqkE","http://twitter.com/BroadwayFreak92/status/611374778109272064","http://maps.google.com/maps/api/staticmap?center=39.90423021,-75.1695161&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.90423021,-75.1695161","https://maps.google.com/?q=39.90423021,-75.1695161&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.90423021,-75.1695161
"3056","June 17, 2015 at 11:27PM","@_bjw2_","@_yuknew 😩but sheil text me","http://twitter.com/_bjw2_/status/611374650430390272","http://maps.google.com/maps/api/staticmap?center=39.99747571,-75.17055172&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99747571,-75.17055172","https://maps.google.com/?q=39.99747571,-75.17055172&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",39.99747571,-75.17055172
